product_id,product_name,category,supplier,unit_cost,retail_price,current_stock,reorder_point,date_first_stocked,is_discontinued,sale_id,sold_at,staff_at_time,qty,unit_price,discount,payment_type,line_revenue,line_profit,refund_amount,refund_reason
271,Ceramic CER-020,ceramics,Kiln & Co,18.54,41.19,11,7,2026-06-05,0,18394,2025-12-20 11:00:00,1,3,41.19,0.0,card,123.57,67.95,,
292,Ceramic CER-041,ceramics,Kiln & Co,25.75,57.23,16,12,2025-09-13,0,18461,2025-12-20 11:00:00,1,1,57.23,0.0,cash,57.23,31.48,,
352,Ceramic CER-101,ceramics,Kiln & Co,22.32,49.6,1,14,2026-04-02,0,17635,2025-12-20 11:00:00,1,3,49.6,0.0,cash,148.8,81.84,,
411,Ceramic CER-160,ceramics,Kiln & Co,22.72,50.49,33,6,2026-06-06,0,18016,2025-12-20 11:00:00,1,2,50.49,0.0,cash,100.98,55.54,,
503,Card CAR-052,cards,Paperhaus,2.54,4.61,10,10,2025-09-13,0,6417,2025-12-20 11:00:00,1,1,4.61,0.0,card,4.61,2.07,,
507,Card CAR-056,cards,Paperhaus,3.58,6.5,34,6,2026-05-01,0,16672,2025-12-20 11:00:00,1,1,6.5,0.0,card,6.5,2.92,,
649,Card CAR-198,cards,Paperhaus,2.87,5.21,13,8,2025-06-28,0,6753,2025-12-20 11:00:00,1,1,5.21,0.0,card,5.21,2.34,,
719,Card CAR-268,cards,Paperhaus,2.86,5.2,12,12,2026-04-25,0,6444,2025-12-20 11:00:00,1,3,5.2,0.0,cash,15.6,7.02,,
105,Candle CAN-104,candles,Aurora Home,19.39,25.85,14,5,2025-10-15,0,1409,2025-12-20 11:15:00,1,3,25.85,0.0,card,77.55,19.38,,
117,Candle CAN-116,candles,Aurora Home,14.83,19.77,19,13,2025-08-23,0,2438,2025-12-20 11:15:00,1,1,19.77,0.0,cash,19.77,4.94,,
195,Candle CAN-194,candles,Aurora Home,20.79,27.72,38,9,2026-03-16,0,3828,2025-12-20 11:15:00,1,1,27.72,0.0,cash,27.72,6.93,,
227,Candle CAN-226,candles,Aurora Home,12.36,16.48,30,13,2025-09-18,0,2319,2025-12-20 11:15:00,1,1,16.48,0.0,cash,16.48,4.12,,
267,Ceramic CER-016,ceramics,Kiln & Co,26.69,59.31,6,12,2026-05-11,0,18380,2025-12-20 11:15:00,1,1,59.31,0.0,card,59.31,32.62,,
568,Card CAR-117,cards,Paperhaus,3.64,6.62,13,8,2026-02-21,0,14541,2025-12-20 11:15:00,1,3,6.62,0.0,cash,19.86,8.94,,
616,Card CAR-165,cards,Paperhaus,4.35,7.91,26,10,2026-05-17,0,16953,2025-12-20 11:15:00,1,2,7.91,0.0,card,15.82,7.12,,
628,Card CAR-177,cards,Paperhaus,3.51,6.39,3,8,2026-06-16,0,13591,2025-12-20 11:15:00,1,3,6.39,0.0,card,19.17,8.64,,
10,Candle CAN-009,candles,Aurora Home,17.43,23.24,29,13,2025-07-13,0,5800,2025-12-20 11:30:00,1,3,23.24,0.0,cash,69.72,17.43,,
52,Candle CAN-051,candles,Aurora Home,16.63,22.17,31,8,2025-11-10,0,5244,2025-12-20 11:30:00,1,1,22.17,0.0,card,22.17,5.54,,
225,Candle CAN-224,candles,Aurora Home,12.83,17.1,36,14,2026-06-01,0,4336,2025-12-20 11:30:00,1,3,17.1,0.0,card,51.3,12.81,,
318,Ceramic CER-067,ceramics,Kiln & Co,15.71,34.91,21,7,2025-10-18,0,17672,2025-12-20 11:30:00,1,3,34.91,0.0,card,104.73,57.6,,
454,Card CAR-003,cards,Paperhaus,3.81,6.93,6,14,2026-05-08,0,16989,2025-12-20 11:30:00,1,1,6.93,0.0,card,6.93,3.12,,
506,Card CAR-055,cards,Paperhaus,3.6,6.54,17,7,2026-03-30,0,9662,2025-12-20 11:30:00,1,3,6.54,0.0,card,19.62,8.82,,
620,Card CAR-169,cards,Paperhaus,4.38,7.97,33,7,2026-01-08,0,7811,2025-12-20 11:30:00,1,2,7.97,0.0,card,15.94,7.18,,
631,Card CAR-180,cards,Paperhaus,4.38,7.97,36,10,2025-10-18,0,12484,2025-12-20 11:30:00,1,2,7.97,0.0,cash,15.94,7.18,,
691,Card CAR-240,cards,Paperhaus,3.69,6.71,21,11,2026-03-24,0,7461,2025-12-20 11:30:00,1,2,6.71,0.0,card,13.42,6.04,,
110,Candle CAN-109,candles,Aurora Home,17.23,22.97,2,6,2025-11-03,0,5810,2025-12-20 11:45:00,1,1,22.97,0.0,card,22.97,5.74,,
118,Candle CAN-117,candles,Aurora Home,14.78,19.71,20,11,2026-01-16,0,4956,2025-12-20 11:45:00,1,3,19.71,0.0,cash,59.13,14.79,,
212,Candle CAN-211,candles,Aurora Home,14.16,18.88,4,7,2026-03-30,0,1460,2025-12-20 11:45:00,1,1,18.88,0.0,card,18.88,4.72,,
238,Candle CAN-237,candles,Aurora Home,13.83,18.44,8,9,2026-03-29,0,2025,2025-12-20 11:45:00,1,1,18.44,0.0,card,18.44,4.61,,
258,Ceramic CER-007,ceramics,Kiln & Co,17.38,38.62,28,6,2025-08-11,0,17821,2025-12-20 11:45:00,1,2,38.62,0.0,cash,77.24,42.48,,
549,Card CAR-098,cards,Paperhaus,3.51,6.39,37,14,2025-11-03,0,7951,2025-12-20 11:45:00,1,3,6.39,0.0,card,19.17,8.64,,
612,Card CAR-161,cards,Paperhaus,4.0,7.27,37,6,2025-10-10,0,16970,2025-12-20 11:45:00,1,2,7.27,0.0,card,14.54,6.54,,
649,Card CAR-198,cards,Paperhaus,2.87,5.21,13,8,2025-06-28,0,6802,2025-12-20 11:45:00,1,3,5.21,0.0,card,15.63,7.02,,
742,Card CAR-291,cards,Paperhaus,3.11,5.66,7,7,2025-08-03,0,6979,2025-12-20 11:45:00,1,2,5.66,0.0,cash,11.32,5.1,,
936,Seasona SEA-035,seasonal,Seasonal Source,12.95,19.92,0,10,2026-03-02,0,19399,2025-12-20 11:45:00,1,3,19.92,0.0,cash,59.76,20.91,,
1017,Seasona SEA-116,seasonal,Seasonal Source,8.78,13.51,0,9,2025-07-23,0,20752,2025-12-20 11:45:00,1,3,13.51,0.0,card,40.53,14.19,,
1080,Seasona SEA-179,seasonal,Seasonal Source,11.06,17.01,39,9,2026-01-31,0,19603,2025-12-20 11:45:00,1,2,17.01,0.0,cash,34.02,11.9,,
468,Card CAR-017,cards,Paperhaus,3.15,5.72,34,9,2025-09-21,0,10715,2025-12-20 12:00:00,1,3,5.72,0.0,card,17.16,7.71,,
497,Card CAR-046,cards,Paperhaus,3.89,7.08,4,7,2026-04-11,0,12202,2025-12-20 12:00:00,1,3,7.08,0.0,card,21.24,9.57,,
497,Card CAR-046,cards,Paperhaus,3.89,7.08,4,7,2026-04-11,0,10916,2025-12-20 12:00:00,1,3,7.08,0.0,cash,21.24,9.57,,
629,Card CAR-178,cards,Paperhaus,3.83,6.96,28,8,2026-01-12,0,10355,2025-12-20 12:00:00,1,2,6.96,0.0,cash,13.92,6.26,,
637,Card CAR-186,cards,Paperhaus,4.27,7.77,24,13,2026-05-30,0,16873,2025-12-20 12:00:00,1,3,7.77,0.0,cash,23.31,10.5,,
645,Card CAR-194,cards,Paperhaus,3.38,6.14,3,9,2025-09-26,0,12729,2025-12-20 12:00:00,1,3,6.14,0.0,cash,18.42,8.28,,
740,Card CAR-289,cards,Paperhaus,3.49,6.35,9,10,2026-03-04,0,6883,2025-12-20 12:00:00,1,1,6.35,0.0,card,6.35,2.86,,
17,Candle CAN-016,candles,Aurora Home,15.2,20.26,17,15,2026-05-30,0,3287,2025-12-20 12:15:00,1,3,20.26,0.0,card,60.78,15.18,,
63,Candle CAN-062,candles,Aurora Home,20.72,27.63,10,11,2025-10-20,0,5460,2025-12-20 12:15:00,1,3,27.63,0.0,cash,82.89,20.73,,
238,Candle CAN-237,candles,Aurora Home,13.83,18.44,8,9,2026-03-29,0,4497,2025-12-20 12:15:00,1,1,18.44,0.0,cash,18.44,4.61,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,12914,2025-12-20 12:15:00,1,2,5.55,0.0,card,11.1,5.0,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,11019,2025-12-20 12:15:00,1,3,5.43,0.0,card,16.29,7.32,,
465,Card CAR-014,cards,Paperhaus,3.83,6.97,21,7,2026-01-04,0,8029,2025-12-20 12:15:00,1,1,6.97,0.0,card,6.97,3.14,,
499,Card CAR-048,cards,Paperhaus,3.22,5.86,22,7,2026-03-12,0,14877,2025-12-20 12:15:00,1,3,5.86,0.0,cash,17.58,7.92,,
539,Card CAR-088,cards,Paperhaus,3.86,7.02,38,13,2025-09-30,0,7316,2025-12-20 12:15:00,1,3,7.02,0.0,cash,21.06,9.48,,
576,Card CAR-125,cards,Paperhaus,2.64,4.8,20,9,2025-11-15,0,11576,2025-12-20 12:15:00,1,3,4.8,0.0,card,14.4,6.48,,
576,Card CAR-125,cards,Paperhaus,2.64,4.8,20,9,2025-11-15,0,6285,2025-12-20 12:15:00,1,3,4.8,0.0,cash,14.4,6.48,,
602,Card CAR-151,cards,Paperhaus,4.02,7.3,38,6,2025-10-25,0,13908,2025-12-20 12:15:00,1,2,7.3,0.0,card,14.6,6.56,,
1078,Seasona SEA-177,seasonal,Seasonal Source,14.52,22.34,0,5,2025-08-08,0,20582,2025-12-20 12:15:00,1,2,22.34,0.0,cash,44.68,15.64,,
1146,Seasona SEA-245,seasonal,Seasonal Source,8.23,12.66,24,11,2026-01-02,0,19655,2025-12-20 12:15:00,1,1,12.66,0.0,card,12.66,4.43,,
165,Candle CAN-164,candles,Aurora Home,20.67,27.56,10,9,2025-08-18,0,4957,2025-12-20 12:30:00,1,1,27.56,0.0,cash,27.56,6.89,,
198,Candle CAN-197,candles,Aurora Home,13.14,17.52,3,13,2025-07-14,0,1704,2025-12-20 12:30:00,1,1,17.52,0.0,card,17.52,4.38,,
602,Card CAR-151,cards,Paperhaus,4.02,7.3,38,6,2025-10-25,0,14245,2025-12-20 12:30:00,1,3,7.3,0.0,card,21.9,9.84,,
604,Card CAR-153,cards,Paperhaus,4.22,7.67,3,13,2025-08-17,0,10114,2025-12-20 12:30:00,1,1,7.67,0.0,cash,7.67,3.45,,
700,Card CAR-249,cards,Paperhaus,2.38,4.33,24,15,2025-09-07,0,11947,2025-12-20 12:30:00,1,1,4.33,0.0,card,4.33,1.95,,
1093,Seasona SEA-192,seasonal,Seasonal Source,14.38,22.13,21,13,2025-10-13,0,20638,2025-12-20 12:30:00,1,1,22.13,0.0,card,22.13,7.75,,
1113,Seasona SEA-212,seasonal,Seasonal Source,10.91,16.78,18,13,2026-05-11,0,19901,2025-12-20 12:30:00,1,2,16.78,0.0,card,33.56,11.74,,
1114,Seasona SEA-213,seasonal,Seasonal Source,12.55,19.31,6,5,2026-06-15,0,20097,2025-12-20 12:30:00,1,1,19.31,0.0,cash,19.31,6.76,,
13,Candle CAN-012,candles,Aurora Home,17.2,22.93,4,5,2026-06-16,0,5235,2025-12-20 12:45:00,1,2,22.93,0.0,cash,45.86,11.46,,
89,Candle CAN-088,candles,Aurora Home,14.26,19.01,5,15,2025-07-17,0,5825,2025-12-20 12:45:00,1,2,19.01,0.0,card,38.02,9.5,,
169,Candle CAN-168,candles,Aurora Home,12.91,17.22,38,6,2025-11-22,0,393,2025-12-20 12:45:00,1,1,17.22,0.0,card,17.22,4.31,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,6767,2025-12-20 12:45:00,1,1,5.43,0.0,cash,5.43,2.44,,
486,Card CAR-035,cards,Paperhaus,2.47,4.49,28,7,2025-07-28,0,16406,2025-12-20 12:45:00,1,3,4.49,0.0,card,13.47,6.06,,
531,Card CAR-080,cards,Paperhaus,3.38,6.15,27,7,2025-08-15,0,12746,2025-12-20 12:45:00,1,2,6.15,0.0,cash,12.3,5.54,,
595,Card CAR-144,cards,Paperhaus,2.99,5.44,3,15,2025-10-19,0,15130,2025-12-20 12:45:00,1,1,5.44,0.0,card,5.44,2.45,,
633,Card CAR-182,cards,Paperhaus,2.87,5.21,33,8,2025-09-02,0,9501,2025-12-20 12:45:00,1,2,5.21,0.0,card,10.42,4.68,,
672,Card CAR-221,cards,Paperhaus,3.11,5.65,33,9,2025-06-29,0,9619,2025-12-20 12:45:00,1,3,5.65,0.0,card,16.95,7.62,,
720,Card CAR-269,cards,Paperhaus,2.89,5.26,20,9,2026-01-10,0,9399,2025-12-20 12:45:00,1,2,5.26,0.0,card,10.52,4.74,,
942,Seasona SEA-041,seasonal,Seasonal Source,14.47,22.26,26,12,2025-09-14,0,20732,2025-12-20 12:45:00,1,2,22.26,0.0,cash,44.52,15.58,,
948,Seasona SEA-047,seasonal,Seasonal Source,9.35,14.38,0,6,2025-12-30,0,19902,2025-12-20 12:45:00,1,3,14.38,0.0,cash,43.14,15.09,,
1013,Seasona SEA-112,seasonal,Seasonal Source,9.78,15.05,33,14,2025-11-22,0,19879,2025-12-20 12:45:00,1,2,15.05,0.0,card,30.1,10.54,,
1041,Seasona SEA-140,seasonal,Seasonal Source,14.73,22.66,0,7,2025-09-15,0,20705,2025-12-20 12:45:00,1,2,22.66,0.0,card,45.32,15.86,,
94,Candle CAN-093,candles,Aurora Home,16.91,22.55,37,13,2025-12-27,0,4380,2025-12-20 13:00:00,1,2,22.55,0.0,card,45.1,11.28,,
133,Candle CAN-132,candles,Aurora Home,19.0,25.34,11,13,2025-10-11,0,4113,2025-12-20 13:00:00,1,3,25.34,0.0,cash,76.02,19.02,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,14322,2025-12-20 13:00:00,1,2,5.55,0.0,card,11.1,5.0,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,14080,2025-12-20 13:00:00,1,1,5.43,0.0,card,5.43,2.44,,
459,Card CAR-008,cards,Paperhaus,2.28,4.15,2,8,2025-10-02,0,13977,2025-12-20 13:00:00,1,1,4.15,0.0,card,4.15,1.87,,
567,Card CAR-116,cards,Paperhaus,2.83,5.15,22,12,2025-07-31,0,17146,2025-12-20 13:00:00,1,3,5.15,0.0,card,15.45,6.96,,
592,Card CAR-141,cards,Paperhaus,2.22,4.03,15,12,2026-01-03,0,13046,2025-12-20 13:00:00,1,2,4.03,0.0,card,8.06,3.62,,
595,Card CAR-144,cards,Paperhaus,2.99,5.44,3,15,2025-10-19,0,8431,2025-12-20 13:00:00,1,3,5.44,0.0,cash,16.32,7.35,,
621,Card CAR-170,cards,Paperhaus,3.8,6.91,0,5,2025-10-13,0,8334,2025-12-20 13:00:00,1,2,6.91,0.0,card,13.82,6.22,,
640,Card CAR-189,cards,Paperhaus,2.73,4.96,19,7,2025-10-14,0,9656,2025-12-20 13:00:00,1,1,4.96,0.0,card,4.96,2.23,,
641,Card CAR-190,cards,Paperhaus,3.97,7.22,35,11,2025-07-20,0,8136,2025-12-20 13:00:00,1,1,7.22,0.0,card,7.22,3.25,,
707,Card CAR-256,cards,Paperhaus,3.51,6.39,24,5,2025-12-04,0,13616,2025-12-20 13:00:00,1,1,6.39,0.0,cash,6.39,2.88,,
731,Card CAR-280,cards,Paperhaus,3.08,5.6,26,13,2026-03-07,0,9559,2025-12-20 13:00:00,1,2,5.6,0.0,cash,11.2,5.04,,
741,Card CAR-290,cards,Paperhaus,4.39,7.99,6,9,2026-02-23,0,9602,2025-12-20 13:00:00,1,3,7.99,0.0,card,23.97,10.8,,
11,Candle CAN-010,candles,Aurora Home,13.12,17.5,5,13,2025-12-31,0,3788,2025-12-20 13:15:00,1,1,17.5,0.0,cash,17.5,4.38,,
48,Candle CAN-047,candles,Aurora Home,14.02,18.7,1,14,2025-12-11,0,2859,2025-12-20 13:15:00,1,3,18.7,0.0,card,56.1,14.04,,
157,Candle CAN-156,candles,Aurora Home,15.04,20.05,17,11,2026-01-01,0,1195,2025-12-20 13:15:00,1,3,20.05,0.0,card,60.15,15.03,,
348,Ceramic CER-097,ceramics,Kiln & Co,19.91,44.24,30,8,2025-09-08,0,18191,2025-12-20 13:15:00,1,2,44.24,0.0,cash,88.48,48.66,,
451,Card CAR-000,cards,Paperhaus,3.06,5.56,4,12,2026-02-16,0,15027,2025-12-20 13:15:00,1,2,5.56,0.0,cash,11.12,5.0,,
459,Card CAR-008,cards,Paperhaus,2.28,4.15,2,8,2025-10-02,0,12187,2025-12-20 13:15:00,1,3,4.15,0.0,cash,12.45,5.61,,
535,Card CAR-084,cards,Paperhaus,3.05,5.55,35,9,2026-02-06,0,15469,2025-12-20 13:15:00,1,1,5.55,0.0,card,5.55,2.5,,
544,Card CAR-093,cards,Paperhaus,3.06,5.57,19,14,2026-05-02,0,6763,2025-12-20 13:15:00,1,2,5.57,0.0,card,11.14,5.02,,
677,Card CAR-226,cards,Paperhaus,3.99,7.26,25,6,2025-11-04,0,12185,2025-12-20 13:15:00,1,1,7.26,0.0,cash,7.26,3.27,,
1002,Seasona SEA-101,seasonal,Seasonal Source,11.19,17.21,28,7,2026-04-21,0,20109,2025-12-20 13:15:00,1,2,17.21,0.0,cash,34.42,12.04,,
140,Candle CAN-139,candles,Aurora Home,16.37,21.82,17,12,2025-10-21,0,2688,2025-12-20 13:30:00,1,3,21.82,0.0,cash,65.46,16.35,,
175,Candle CAN-174,candles,Aurora Home,13.58,18.11,17,14,2026-03-15,0,1229,2025-12-20 13:30:00,1,2,18.11,0.0,card,36.22,9.06,,
474,Card CAR-023,cards,Paperhaus,3.6,6.55,32,15,2025-12-24,0,6244,2025-12-20 13:30:00,1,3,6.55,0.0,cash,19.65,8.85,,
572,Card CAR-121,cards,Paperhaus,3.6,6.55,6,11,2025-07-17,0,8093,2025-12-20 13:30:00,1,2,6.55,0.0,cash,13.1,5.9,,
678,Card CAR-227,cards,Paperhaus,,5.49,29,14,2026-01-14,0,14633,2025-12-20 13:30:00,1,1,5.49,0.0,card,5.49,,,
781,Furnitur FUR-030,furniture,Timberworks,63.77,106.28,28,6,2025-08-04,0,18862,2025-12-20 13:30:00,1,2,106.28,0.0,card,212.56,85.02,,
1061,Seasona SEA-160,seasonal,Seasonal Source,11.84,18.22,35,9,2025-08-23,0,19131,2025-12-20 13:30:00,1,2,18.22,0.0,card,36.44,12.76,,
28,Candle CAN-027,candles,Aurora Home,16.44,21.92,7,7,2025-07-15,0,827,2025-12-20 13:45:00,1,2,21.92,0.0,card,43.84,10.96,,
56,Candle CAN-055,candles,Aurora Home,15.81,21.08,3,15,2026-02-15,0,4266,2025-12-20 13:45:00,1,1,21.08,0.0,card,21.08,5.27,,
95,Candle CAN-094,candles,Aurora Home,13.34,17.78,2,9,2025-08-25,0,2577,2025-12-20 13:45:00,1,1,17.78,0.0,card,17.78,4.44,,
273,Ceramic CER-022,ceramics,Kiln & Co,22.44,49.86,37,7,2026-03-02,0,18669,2025-12-20 13:45:00,1,2,49.86,0.0,cash,99.72,54.84,,
316,Ceramic CER-065,ceramics,Kiln & Co,26.84,59.64,0,6,2026-04-06,0,18386,2025-12-20 13:45:00,1,3,59.64,0.0,card,178.92,98.4,,
454,Card CAR-003,cards,Paperhaus,3.81,6.93,6,14,2026-05-08,0,12555,2025-12-20 13:45:00,1,2,6.93,0.0,card,13.86,6.24,,
567,Card CAR-116,cards,Paperhaus,2.83,5.15,22,12,2025-07-31,0,10875,2025-12-20 13:45:00,1,1,5.15,0.0,cash,5.15,2.32,,
602,Card CAR-151,cards,Paperhaus,4.02,7.3,38,6,2025-10-25,0,11741,2025-12-20 13:45:00,1,3,7.3,0.0,card,21.9,9.84,,
657,Card CAR-206,cards,Paperhaus,4.1,7.46,1,9,2025-09-03,0,10674,2025-12-20 13:45:00,1,3,7.46,0.0,card,22.38,10.08,,
658,Card CAR-207,cards,Paperhaus,3.42,6.21,37,11,2026-04-16,0,9735,2025-12-20 13:45:00,1,1,6.21,0.0,card,6.21,2.79,,
725,Card CAR-274,cards,Paperhaus,2.6,4.72,1,12,2026-03-29,0,16466,2025-12-20 13:45:00,1,3,4.72,0.0,card,14.16,6.36,,
938,Seasona SEA-037,seasonal,Seasonal Source,9.33,14.35,40,10,2025-08-05,0,19229,2025-12-20 13:45:00,1,2,14.35,0.0,card,28.7,10.04,,
1072,Seasona SEA-171,seasonal,Seasonal Source,8.61,13.25,36,15,2025-08-16,0,20564,2025-12-20 13:45:00,1,1,13.25,0.0,card,13.25,4.64,,
1139,Seasona SEA-238,seasonal,Seasonal Source,11.26,17.33,3,8,2025-07-18,0,19881,2025-12-20 13:45:00,1,1,17.33,0.0,cash,17.33,6.07,,
554,Card CAR-103,cards,Paperhaus,2.24,4.08,26,7,2025-11-28,0,6443,2025-12-20 14:15:00,,2,4.08,0.0,card,8.16,3.68,,
86,Candle CAN-085,candles,Aurora Home,20.01,26.68,9,9,2026-03-31,0,416,2025-12-20 14:30:00,,1,26.68,0.0,card,26.68,6.67,,
580,Card CAR-129,cards,Paperhaus,3.93,7.15,18,5,2025-09-24,0,17332,2025-12-20 14:30:00,,1,7.15,0.0,card,7.15,3.22,,
506,Card CAR-055,cards,Paperhaus,3.6,6.54,17,7,2026-03-30,0,10442,2025-12-20 14:45:00,,3,6.54,0.0,card,19.62,8.82,,
70,Candle CAN-069,candles,Aurora Home,12.45,16.6,32,13,2026-02-20,0,1858,2025-12-20 15:15:00,,2,16.6,0.0,card,33.2,8.3,,
497,Card CAR-046,cards,Paperhaus,3.89,7.08,4,7,2026-04-11,0,11221,2025-12-20 15:15:00,,2,7.08,0.0,cash,14.16,6.38,,
214,Candle CAN-213,candles,Aurora Home,14.62,19.5,18,9,2025-10-17,0,3594,2025-12-20 16:00:00,,2,19.5,0.0,cash,39.0,9.76,,
369,Ceramic CER-118,ceramics,Kiln & Co,16.77,37.26,0,12,2025-08-21,0,18076,2025-12-20 16:00:00,,3,37.26,0.0,card,111.78,61.47,,
758,Furnitur FUR-007,furniture,Timberworks,66.8,111.34,39,11,2026-01-05,0,18884,2025-12-20 16:00:00,,3,111.34,0.0,card,334.02,133.62,,
9,Candle CAN-008,candles,Aurora Home,12.83,17.11,22,10,2025-08-09,0,3686,2025-12-20 16:15:00,,2,17.11,0.0,card,34.22,8.56,,
35,Candle CAN-034,candles,Aurora Home,20.75,27.66,32,6,2025-09-20,0,2135,2025-12-20 16:15:00,,1,27.66,0.0,cash,27.66,6.91,,
865,Furnitur FUR-114,furniture,Timberworks,81.19,135.31,0,8,2025-06-25,0,18885,2025-12-20 16:30:00,,3,135.31,0.0,cash,405.93,162.36,,
553,Card CAR-102,cards,Paperhaus,3.46,6.29,7,8,2026-06-14,0,16174,2025-12-20 16:45:00,,1,6.29,0.0,card,6.29,2.83,,
731,Card CAR-280,cards,Paperhaus,3.08,5.6,26,13,2026-03-07,0,6626,2025-12-20 16:45:00,,3,5.6,0.0,card,16.8,7.56,,
456,Card CAR-005,cards,Paperhaus,2.98,5.41,11,15,2025-12-11,0,12641,2025-12-20 17:00:00,,2,5.41,0.0,card,10.82,4.86,,
904,Seasona SEA-003,seasonal,Seasonal Source,11.55,17.77,33,5,2025-07-10,0,20897,2025-12-20 17:00:00,,1,17.77,0.0,card,17.77,6.22,,
59,Candle CAN-058,candles,Aurora Home,13.73,18.3,28,7,2026-03-22,0,3467,2025-12-20 18:00:00,,2,18.3,0.0,cash,36.6,9.14,,
495,Card CAR-044,cards,Paperhaus,4.15,7.54,19,11,2025-07-24,0,7416,2025-12-20 18:15:00,,3,7.54,0.0,card,22.62,10.17,,
140,Candle CAN-139,candles,Aurora Home,16.37,21.82,17,12,2025-10-21,0,6061,2025-12-20 18:30:00,,1,21.82,0.0,card,21.82,5.45,,
585,Card CAR-134,cards,Paperhaus,2.8,5.09,21,7,2025-08-17,0,17479,2025-12-20 18:45:00,,3,5.09,0.0,card,15.27,6.87,,
603,Card CAR-152,cards,Paperhaus,3.35,6.1,23,6,2026-03-18,0,6990,2025-12-20 18:45:00,,1,6.1,0.0,card,6.1,2.75,,
617,Card CAR-166,cards,Paperhaus,4.38,7.97,28,11,2026-01-02,0,7435,2025-12-21 08:00:00,,1,7.97,0.0,cash,7.97,3.59,,
489,Card CAR-038,cards,Paperhaus,3.41,6.2,19,7,2025-11-16,0,15591,2025-12-21 08:15:00,,3,6.2,0.0,card,18.6,8.37,,
533,Card CAR-082,cards,Paperhaus,2.3,4.18,36,13,2025-07-17,0,10460,2025-12-21 08:15:00,,3,4.18,0.0,cash,12.54,5.64,,
144,Candle CAN-143,candles,Aurora Home,12.58,16.77,21,13,2026-01-15,0,6065,2025-12-21 08:30:00,,1,16.77,0.0,card,16.77,4.19,,
846,Furnitur FUR-095,furniture,Timberworks,90.47,150.79,0,7,2026-06-15,0,19035,2025-12-21 09:30:00,,1,150.79,0.0,cash,150.79,60.32,,
91,Candle CAN-090,candles,Aurora Home,15.0,20.0,40,9,2025-08-26,0,4997,2025-12-21 10:30:00,,2,20.0,0.0,cash,40.0,10.0,,
1002,Seasona SEA-101,seasonal,Seasonal Source,11.19,17.21,28,7,2026-04-21,0,19269,2025-12-21 10:45:00,,2,17.21,0.0,card,34.42,12.04,,
1113,Seasona SEA-212,seasonal,Seasonal Source,10.91,16.78,18,13,2026-05-11,0,20699,2025-12-21 11:00:00,,2,16.78,0.0,cash,33.56,11.74,,
56,Candle CAN-055,candles,Aurora Home,15.81,21.08,3,15,2026-02-15,0,5537,2025-12-21 11:30:00,,1,21.08,0.0,card,21.08,5.27,,
540,Card CAR-089,cards,Paperhaus,3.09,5.61,2,5,2025-07-11,0,15025,2025-12-21 11:45:00,,2,5.61,0.0,card,11.22,5.04,,
196,Candle CAN-195,candles,Aurora Home,20.83,27.77,18,8,2025-09-28,0,4914,2025-12-21 12:15:00,,2,27.77,0.0,card,55.54,13.88,,
714,Card CAR-263,cards,Paperhaus,4.28,7.78,31,14,2026-05-07,0,11416,2025-12-21 12:15:00,,1,7.78,0.0,card,7.78,3.5,,
314,Ceramic CER-063,ceramics,Kiln & Co,13.92,30.93,40,14,2025-10-07,0,17760,2025-12-21 12:30:00,,1,30.93,0.0,card,30.93,17.01,,
578,Card CAR-127,cards,Paperhaus,3.38,6.14,11,11,2025-07-10,0,9002,2025-12-21 12:30:00,,2,6.14,0.0,card,12.28,5.52,,
235,Candle CAN-234,candles,Aurora Home,17.92,23.89,29,11,2026-03-25,0,2701,2025-12-21 13:00:00,,1,23.89,0.0,card,23.89,5.97,,
155,Candle CAN-154,candles,Aurora Home,19.8,26.4,3,9,2025-09-22,0,2297,2025-12-21 13:15:00,,1,26.4,0.0,card,26.4,6.6,,
1123,Seasona SEA-222,seasonal,Seasonal Source,15.43,23.74,32,7,2026-02-23,0,19635,2025-12-21 13:15:00,,3,23.74,0.0,card,71.22,24.93,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,13056,2025-12-21 13:30:00,,1,5.43,0.0,card,5.43,2.44,,
31,Candle CAN-030,candles,Aurora Home,16.76,22.35,0,15,2026-03-31,0,586,2025-12-21 14:15:00,,2,22.35,0.0,cash,44.7,11.18,,
240,Candle CAN-239,candles,Aurora Home,12.26,16.35,38,8,2026-05-09,0,4690,2025-12-21 14:30:00,,1,16.35,0.0,card,16.35,4.09,,
516,Card CAR-065,cards,Paperhaus,3.2,5.81,3,7,2026-06-08,0,9752,2025-12-21 14:30:00,,2,5.81,0.0,cash,11.62,5.22,,
686,Card CAR-235,cards,Paperhaus,2.79,5.08,17,13,2025-07-29,0,13587,2025-12-21 14:30:00,,1,5.08,0.0,card,5.08,2.29,,
73,Candle CAN-072,candles,Aurora Home,13.08,17.44,15,14,2026-04-08,0,3443,2025-12-21 15:00:00,,3,17.44,0.0,cash,52.32,13.08,,
